fips,name,state,google_place_id
18013,Brown County,IN,ChIJfTLsqCeHa4gRlIYscYvH96w
18015,Carroll County,IN,ChIJoRLOfH12E4gRvKfOBFOxEnc
18017,Cass County,IN,ChIJlRJKfvuHE4gRyFRCLkaZmh0
18019,Clark County,IN,ChIJdUX_FN97aYgRBpoPyt4tU0Y
18021,Clay County,IN,ChIJn7wj81AFbYgR6HOU7dWZYuo
18023,Clinton County,IN,ChIJD6U9Qu-fE4gRa8_d75DFrZg
18025,Crawford County,IN,ChIJh_w17U6kbogR0pBg52WYo4o
18027,Daviess County,IN,ChIJE_9QATrabYgRL8NN1vVVlj8
18029,Dearborn County,IN,ChIJV-WR6EXVQYgRYeP4QzGM3AY
18031,Decatur County,IN,ChIJK1w7VRD5aogRxSWQ7CO4WBk
18033,DeKalb County,IN,ChIJM30iaRz2PYgRYSKhYsP5Sy4
18035,Delaware County,IN,ChIJ6xQPZS0WFYgRbDEilmvtxbc
18037,Dubois County,IN,ChIJT7CtB4RdbogRRpkPKhdVUjs
18039,Elkhart County,IN,ChIJHWkKPnXrFogR3u0vklO67mc
18041,Fayette County,IN,ChIJz5yzipy7aogRcAGQXTlPjnk
18043,Floyd County,IN,ChIJ95L83iRqaYgRssa1Bo-NY1Y
18045,Fountain County,IN,ChIJ_8SGuFG4EogRRN2QX-rMy3I
18047,Franklin County,IN,ChIJA72-c9WaaogRK0d79gpNEVw
18049,Fulton County,IN,ChIJkSNYshn4E4gR7U05dSk3Bbs
18051,Gibson County,IN,ChIJfwz5VGHecYgR30TbEUcrKlM
18053,Grant County,IN,ChIJxZVZICz_FIgR0_8n-ftQTi0
18055,Greene County,IN,ChIJreJqfgHKbYgRkz4jTH8WdY0
18057,Hamilton County,IN,ChIJ8ylPYRTAFIgRel9tI4yNmro
18059,Hancock County,IN,ChIJRZsSY-0ta4gRktnyomOxr4U
18061,Harrison County,IN,ChIJDW4aUPQ2aYgRyzNmCgKSIVQ
18063,Hendricks County,IN,ChIJI6pWc2u7bIgRS1mX03_Jx20
18065,Henry County,IN,ChIJ9_8CahwzFYgRGUcQiqEWRpc
18067,Howard County,IN,ChIJ-b_12smFFIgRlfaHKZShgxk
18069,Huntington County,IN,ChIJfQ0XNGu3FYgREKxUE3oTYfU
18071,Jackson County,IN,ChIJxdAoVZasbogRQ-Ffxk0sZvU
18073,Jasper County,IN,ChIJBaILgf82EogRd3MlR4FWrvg
18075,Jay County,IN,ChIJdzpaqd97FYgRRLJMlLup3q4
18077,Jefferson County,IN,ChIJBbYDREQ6aogRHM1QHC44fkI
18079,Jennings County,IN,ChIJJ2pBeIKza4gRD4IHXifSCKE
18081,Johnson County,IN,ChIJfZXKGBs9a4gRJh2KojuVgLQ
18083,Knox County,IN,ChIJ7ZEoduz8bYgRyoJOMfVLHr8
18085,Kosciusko County,IN,ChIJ86HCfzUnFIgRxu_HvFterL8
18087,LaGrange County,IN,ChIJVVqCpClFFogRGss69-idxro
18089,Lake County,IN,ChIJKTKCiIXlEYgRjHbHHioYjbU
18091,LaPorte County,IN,ChIJB2TwW1CfEYgRGzuBfi3N99I
18093,Lawrence County,IN,ChIJt_0uoAUWbIgRcfpwkrNuS7k
18095,Madison County,IN,ChIJr9pl7cLeFIgRxPrDI46GklE
18097,Marion County,IN,ChIJsUwSvKZVa4gR8O_1nsKeIbc
18099,Marshall County,IN,ChIJz9VYt9ZSEYgR3DXWZMAeD_s
18101,Martin County,IN,ChIJlVf6RNItbIgRoA6nE7btVxI
18103,Miami County,IN,ChIJ_YQ75pJwFIgRZaRGnODdLY8
18105,Monroe County,IN,ChIJw2ImVN1jbIgRbDFcaTDhamU
18107,Montgomery County,IN,ChIJoejihATWEogRfT4mHCJVNt0
18109,Morgan County,IN,ChIJI_JuDtObbIgRFB8B1JTcnuw
18111,Newton County,IN,ChIJLxzD5hMNEogRzCKmh1WJt-Y
18113,Noble County,IN,ChIJ2T0o4K5oFogR7ts1Zlp2DVM
18115,Ohio County,IN,ChIJCy51dyx0aogRQlMv7Oh7CVI
18117,Orange County,IN,ChIJ3cfwHtyEbogRmniKNbbQOsw
18119,Owen County,IN,ChIJRdtiIyf5bIgRcgv23oex6Dw
18121,Parke County,IN,ChIJoz_poCFIbYgRoXBL_yN113A
18123,Perry County,IN,ChIJYdeDGInmbogRkaFLkOB8xxw
18125,Pike County,IN,ChIJQ5onYJ1obogRTxRCwFwP_20
18127,Porter County,IN,ChIJM28S1P6TEYgRAeaaObSLSbc
18129,Posey County,IN,ChIJybTWkt6zcYgRHjMrgEFGF4Y
18131,Pulaski County,IN,ChIJWx1otEbDE4gRX7URurWdKE4
18133,Putnam County,IN,ChIJ05EYYTLnbIgRBdFbAFyOkUQ
18135,Randolph County,IN,ChIJiSME_cldFYgR2wqc2zacceU
18137,Ripley County,IN,ChIJucoWu6JeaogRZhKgwiyGrjw
18139,Rush County,IN,ChIJo7BN4nHmaogRw_Id9Q4lI_8
18141,St. Joseph County,IN,ChIJ8YY3te1LEYgRvxj0oskckKU
18143,Scott County,IN,ChIJaYr6Es7ba4gRc2kFHKBDPKQ
18145,Shelby County,IN,ChIJdz_jeSYXa4gRtbwM2WdW4dk
18147,Spencer County,IN,ChIJrbDOAF5QbogR5M7syHO4xEM
18149,Starke County,IN,ChIJIzIMH4FkEYgRiowucG2VEmk
18151,Steuben County,IN,ChIJxSp9DtklFogRmp4VfPrSZi0
18153,Sullivan County,IN,ChIJv7Iy-AKPbYgR73hk9ONsvUg
18155,Switzerland County,IN,ChIJIQwQJo0LaogR9qLaVhVAGNw
18157,Tippecanoe County,IN,ChIJ67vJPNT_EogRxiZSAMRus8A
18159,Tipton County,IN,ChIJ285swNaQFIgRU6b_Qak-1d0
18161,Union County,IN,ChIJMRSO-qygaogRXej1fi24ZXA
18163,Vanderburgh County,IN,ChIJVZnHOE_UcYgRPAFx3I2TglY
18165,Vermillion County,IN,ChIJf7cNitdTbYgRhOluUCvxi5k
18167,Vigo County,IN,ChIJveL7SYV6bYgRR1s_-JcPP3U
18169,Wabash County,IN,ChIJxYJ9jJZHFIgR6ivzrISyl94
18171,Warren County,IN,ChIJAY2Pv_uTEogR1kw7WDLcH_c
18173,Warrick County,IN,ChIJpaqNNQdJbogRs_rV4JB22tE
18175,Washington County,IN,ChIJnUuy0EKsbogRuunlsWnk5nk
18177,Wayne County,IN,ChIJszPNqZ3_P4gR67MemRKO-3o
18179,Wells County,IN,ChIJATsP3Y2WFYgRStcVcN_E-o0
18181,White County,IN,ChIJsx7GWv62E4gRyLNz3qxa5rE
18183,Whitley County,IN,ChIJC87Qi7LXFYgRsK0cVrcvO6o
19001,Adair County,IA,ChIJX4bpCNeO7IcRXFCYJ7iDBvA
19003,Adams County,IA,ChIJN64l1uFo64cRlGP1Jks4IVs
19005,Allamakee County,IA,ChIJycp_Gs-c-4cRqD2pL6cny6U
19007,Appanoose County,IA,ChIJ9ZAEVojt6IcRJhtVX_kf5zM
19009,Audubon County,IA,ChIJB0MvRkDQ7IcRWWlid0ewL8w
19011,Benton County,IA,ChIJOxhi6vwN5YcRwsXex8AcLrI
19013,Black Hawk County,IA,ChIJWWMk_e5R5YcRD53J42_-5as
19015,Boone County,IA,ChIJ66-6GOfT7YcRjVoobpqLYmk
19017,Bremer County,IA,ChIJZ5Twy1a8-ocRCakNfEHRgP0
19019,Buchanan County,IA,ChIJi32SaLAr5YcRjrw65i91jvU
19021,Buena Vista County,IA,ChIJVT2g8-s1jYcRMrOHMiDnUjg
19023,Butler County,IA,ChIJmV1SI7M98IcRXaTuP-6ppqM
19025,Calhoun County,IA,ChIJhXXRwRJh7YcRhyF6RyCCUw0
19027,Carroll County,IA,ChIJgZD7VMA67YcRBzTfhD6_a84
19029,Cass County,IA,ChIJQYEbtwSy7IcR-QlIaLAIkc0
19031,Cedar County,IA,ChIJx08AQYeF44cRhM19SDyDzGE
19033,Cerro Gordo County,IA,ChIJB_n8tL6o8YcR-4A5erP8nug
19035,Cherokee County,IA,ChIJKcOQzKd0jYcRI5fYgtBn2bA
19037,Chickasaw County,IA,ChIJfcq2K1uP-ocRahsTCacO4cU
19039,Clarke County,IA,ChIJW1ZqSlXi64cRg54QiSHqaaI
19041,Clay County,IA,ChIJxcCRxRjWjIcRcI1Uhwf9gVo
19043,Clayton County,IA,ChIJ8xTV--Jg-4cRSVijZ_jE7ds
19045,Clinton County,IA,ChIJg2VzNU7_4ocRdiPRoeNbfrM
19047,Crawford County,IA,ChIJDR4x_YXBkocR2MlPycpHmqE
19049,Dallas County,IA,ChIJ8TDSFcMk7IcRi_YdYSi3G6I
19051,Davis County,IA,ChIJX0nk1mkv5ocRGKEThr3h4I4
19053,Decatur County,IA,ChIJR20MHHjc64cRiuED8TPC-Pk
19055,Delaware County,IA,ChIJ87l-hoqt5IcRXt9Vj-kU5lw
19057,Des Moines County,IA,ChIJyQ2JTNrK5ocRklbH4o2UalY
19059,Dickinson County,IA,ChIJwycC_vrfjIcRlFNLTTU8aXM
19061,Dubuque County,IA,ChIJbSlBIvc244cRtQKi9je3zRM
19063,Emmet County,IA,ChIJET1RsPMU84cRog1_0v9rzQU
19065,Fayette County,IA,ChIJ0SmASiUe-4cRiQUC4eijodw
19067,Floyd County,IA,ChIJnXjQIJFe8IcR5EUr6Rvo5ME
19069,Franklin County,IA,ChIJnTCcNNnP8YcRFoyu_vAfbgg
19071,Fremont County,IA,ChIJkZsfxBLulIcRX5dJpCSZgHI
19073,Greene County,IA,ChIJwzKuwlem7YcR38FSW6B42Pk
19075,Grundy County,IA,ChIJTb5ieLPg74cRik5P0c48zSM
19077,Guthrie County,IA,ChIJP6el1IdX7IcRwB7-WW2YpMM
19079,Hamilton County,IA,ChIJ3TawlgHl7YcRYJEWXxZ_fsc
19081,Hancock County,IA,ChIJG2_jHXAq8ocRwOvTPsPGyC8
19083,Hardin County,IA,ChIJ37Utn9Mu7ocRaVM9AM-Fp2c
19085,Harrison County,IA,ChIJ48XNeJWrk4cR3UCYP8M4DSk
19087,Henry County,IA,ChIJJ3UvvXGV5ocRaCg1fNfgLLA
19089,Howard County,IA,ChIJOQTk9at6-ocRnxVDCLfUJq4
19091,Humboldt County,IA,ChIJmRmDgXFC8ocR7s9H6B42GwM
19093,Ida County,IA,ChIJrYO3mZ-dkocRBqiyD_OKuTI
19095,Iowa County,IA,ChIJiUrN7ZG75YcR5nJcopyn1Pc
19097,Jackson County,IA,ChIJf-N-0wPh4ocRDTv9OnbjDsA
19099,Jasper County,IA,ChIJ825dY9Ub74cR_i8wSsfwx94
19101,Jefferson County,IA,ChIJq-a0k-Bl5ocRYjgQyXBEarY
19103,Johnson County,IA,ChIJdUQ6gWEV5IcRvrK3vFPhxt4
19105,Jones County,IA,ChIJ0-2-vAFk44cRmcIvClQ-_PM
19107,Keokuk County,IA,ChIJ16S4dUre5YcR1BM5XQnIY74
19109,Kossuth County,IA,ChIJyTmjgQ6y84cRBf6iCvbyP6w
19111,Lee County,IA,ChIJW3_CKy4m54cRRU0CpIhrPO8
19113,Linn County,IA,ChIJUUIvoHpf5IcRWB5OHYxMshw
19115,Louisa County,IA,ChIJQQc9KiYA5IcRL28oIb9RmFM
19117,Lucas County,IA,ChIJJa909VQ76YcRPkx2AkmTI8k
19119,Lyon County,IA,ChIJaZvZGzQXjIcRhIHeIaAk99c
19121,Madison County,IA,ChIJOaNSfTAO7IcRRy8qy5nOtfU
19123,Mahaska County,IA,ChIJScYuIh1O74cRP2QPSKgx6VQ
19125,Marion County,IA,ChIJMRefcPMo74cRfqaOplxKBmA
19127,Marshall County,IA,ChIJ4RJx0oav74cRdSAKDXlUaJI
19129,Mills County,IA,ChIJRdjYbKSElIcR4eLo7sLpMd8
19131,Mitchell County,IA,ChIJvX-m7lfs8IcRp_geBCs5Nxg
19133,Monona County,IA,ChIJCYNCLKFGkocRd6BoGHM97uQ
19135,Monroe County,IA,ChIJi_cM9v7G6IcRimopwNchJEc
19137,Montgomery County,IA,ChIJx6QQvHaulIcR2pyfasz7Brg
19139,Muscatine County,IA,ChIJu9rUGNDw44cRGzo8MSTSxpE
19141,O'Brien County,IA,ChIJLfRyOTP5jIcRcLofWsETcJc
19143,Osceola County,IA,ChIJczuf_KT0jIcRYT_q5BO97Ao
19145,Page County,IA,ChIJv1wSAwrGlIcRNg0AQeSAVnM
19147,Palo Alto County,IA,ChIJ7X2ERPsd84cR-d30OYl5Jm8
19149,Plymouth County,IA,ChIJPdAlqOvdjYcRonLUvepA1NQ
19151,Pocahontas County,IA,ChIJkceSd5OT8ocRVWzfpxjFsLk
19153,Polk County,IA,ChIJu8uF2zgl7IcR6oIsamzvHr4
19155,Pottawattamie County,IA,ChIJK7wDzyNwk4cR4Lgo_Lx6zNc
19157,Poweshiek County,IA,ChIJ2Rtb-YRj74cRoDQaj8Jlfnw
19159,Ringgold County,IA,ChIJ8wmskdOl64cRG2bop6LdYW8
19161,Sac County,IA,ChIJWegCdoaykocRy8DraJmJVo4
19163,Scott County,IA,ChIJX6krtf004ocRs8GD4WR_Ux8
19165,Shelby County,IA,ChIJs0NGmIMkk4cRF-97Mev-3x4
19167,Sioux County,IA,ChIJYcZMbELMjYcRU7HTo5t5PwY
19169,Story County,IA,ChIJ0e1zPZt97ocR4gqhaE8Gmbk
19171,Tama County,IA,ChIJj5E7uoiI74cR9OF7yAHYeds
19173,Taylor County,IA,ChIJy4wJ4wYU64cRzrgcu6Q-N_0
19175,Union County,IA,ChIJjc5_RuWc64cR9Sf1LN1mMus
19177,Van Buren County,IA,ChIJB7QFZMms54cROrzWByuMxWM
19179,Wapello County,IA,ChIJQ1Vf0min6IcRcaEcFmdTbg4
19181,Warren County,IA,ChIJeSYuu7Kv7ocRv6438SF7Ah8
19183,Washington County,IA,ChIJ6SaAK18p5IcRZh166ahKPWY
19185,Wayne County,IA,ChIJ1-fIlAES6YcRUcuR1Y_M2oU
19187,Webster County,IA,ChIJ3cj6yqx38ocRdajiBfxR1AM
19189,Winnebago County,IA,ChIJd2avnSxi8YcR2J8u3sJOKoU
19191,Winneshiek County,IA,ChIJRxD1G55U-ocRj906wI6aURU
19193,Woodbury County,IA,ChIJcdV7yguXjYcRWFSAXf3Zdw8
19195,Worth County,IA,ChIJ8-OmtFoX8YcR6tsoWKY4ioo
19197,Wright County,IA,ChIJ95fFAIf28YcRvG1t1o4rEy8
20001,Allen County,KS,ChIJdZyMHQ1huIcRPHKRSqcUfBk
20003,Anderson County,KS,ChIJRbLp0HSWuIcRpQMArBN-MVA
20005,Atchison County,KS,ChIJXY83dd_sv4cR6dSLveLTH30
20007,Barber County,KS,ChIJ0XpfTbiXpYcRdd5zjGd-EKM
20009,Barton County,KS,ChIJN6Yc7e6Oo4cRPxdI4V1TMU8
20011,Bourbon County,KS,ChIJFT-_oQudx4cRXJBSjKL3wmI
20013,Brown County,KS,ChIJj3wwfubWv4cRih-P5f11hlM
20015,Butler County,KS,ChIJG-mbtg5RuocR6he4ZC926EM
20017,Chase County,KS,ChIJEfy6SCf4u4cR8ZrV4-vLE18
20019,Chautauqua County,KS,ChIJFwLMgjf9uYcRy9TvmQTn8YI
20021,Cherokee County,KS,ChIJyfFSm3jhx4cR1_UTDVv6alk
20023,Cheyenne County,KS,ChIJV1wTUZiUdIcR9rDy2x6bRfA
20025,Clark County,KS,ChIJ48FEG-hLpocRQya7x2BzSrY
20027,Clay County,KS,ChIJ5cdMUzGgvYcR2YVcteMWoSU
20029,Cloud County,KS,ChIJkZPtt_NFvYcR6CCNXkovR4w
20031,Coffey County,KS,ChIJvWrBkjEnuYcRLpVsKGCxdMo
20033,Comanche County,KS,ChIJ1zfFa3ULpocRB6f8c7J7tz8
20035,Cowley County,KS,ChIJv4MUH3RuuocRTjFJjIY2hIk
20037,Crawford County,KS,ChIJbyEYrrntx4cR4rzUsxSSlxI
20039,Decatur County,KS,ChIJDa3fE1fvn4cR9QeHA0q-QkU
20041,Dickinson County,KS,ChIJwR4xSrH1vIcRr7rcudH0yRg
20043,Doniphan County,KS,ChIJOduz0ET8v4cRnpWFQznHNiM
20045,Douglas County,KS,ChIJ_ZHW2GlJv4cRZxh5fFv330E
20047,Edwards County,KS,ChIJUTLDRUyYpocRbsTiV9ei6Po
20049,Elk County,KS,ChIJ1WOWeFXvuYcRYZ0QDIZO-j4
20051,Ellis County,KS,ChIJYTmDRo93oYcRaZDwE6gUNwY
20053,Ellsworth County,KS,ChIJx0tjp8Zso4cRevNzYe3w0fM
20055,Finney County,KS,ChIJ3UYTJUoACocRgCeCdmb2p5w
20057,Ford County,KS,ChIJURBxJT7-pocRgrMz2DjZ7EE
20059,Franklin County,KS,ChIJq2K_WtPOuIcRT5XqhcGD1_g
20061,Geary County,KS,ChIJL6uclBxMvIcR9z0xoumfuKI
20063,Gove County,KS,ChIJndZqS4F6oIcRVsQrRrb67g0
20065,Graham County,KS,ChIJXe1gATzMoYcRbQ2EseUk_5s
20067,Grant County,KS,ChIJjedl8kumCYcRjZR3Hl6IO0s
20069,Gray County,KS,ChIJO0D7GONnp4cRQO3QF5s52nc
20071,Greeley County,KS,ChIJhXvK3U6RC4cR8WGKFnIU_To
20073,Greenwood County,KS,ChIJYVmpJARjuYcRk8aNE18Bko4
20075,Hamilton County,KS,ChIJdbEyVuddCYcRg80zS_R_ETY
20077,Harper County,KS,ChIJgc_lK11DpYcRX05dKGAv9XY
20079,Harvey County,KS,ChIJt9hj__OnvIcR26kVqlNeOUE
20081,Haskell County,KS,ChIJSyrhShnNCYcRP1FoabGuyf4
20083,Hodgeman County,KS,ChIJDxlAzYrepocRjPrUIcxDeH0
20085,Jackson County,KS,ChIJeTHpM6xLvocRmqBddgOMnj8
20087,Jefferson County,KS,ChIJuYEqX3Smv4cRguJuNVVa2Vg
20089,Jewell County,KS,ChIJlaPQQe9zmIcReixXcueS9Wg
20091,Johnson County,KS,ChIJn-fdmaS9wIcR2dm40uN4ICo
20093,Kearny County,KS,ChIJg4HTLG6ECYcR5IBH4y92U9M
20095,Kingman County,KS,ChIJMfg1XGTYpIcRz6CvNnsizgc
20097,Kiowa County,KS,ChIJuWgT6xDVpYcRI5HUNQmc5Qk
20099,Labette County,KS,ChIJk_vMVcEBuIcRQGcwwqMjHlw
20101,Lane County,KS,ChIJ326bxqKYoIcR59c_Fk2xLiw
20103,Leavenworth County,KS,ChIJzbPTZL6GwIcRqQ9Bc0zzo7A
20105,Lincoln County,KS,ChIJj1WUsrPjoocRgwIQU_EOxHM
20107,Linn County,KS,ChIJWQjcAYpCx4cRMC_YjR7wNPI
20109,Logan County,KS,ChIJb1wTJR3uCocRqXgJCHEIafM
20111,Lyon County,KS,ChIJ5QbNJb5OuYcREig5oay-M9Y
20113,McPherson County,KS,ChIJPZ_gGp2pvIcRqdVQm1HfaQk
20115,Marion County,KS,ChIJJydLycicu4cRsnnnW9bM19Y
20117,Marshall County,KS,ChIJ4-8pfVsClocRyAjDeLDW3s4
20119,Meade County,KS,ChIJo8qijJGRp4cR92RpaI8AgJU
20121,Miami County,KS,ChIJ3dA2yXCxwIcRuNQA9ORSJfU
20123,Mitchell County,KS,ChIJo24A43-VoocRko_kFDhkhNA
20125,Montgomery County,KS,ChIJdRuxnD7WuYcRj4OeRtXCC1Q
20127,Morris County,KS,ChIJrZn8jx0UvIcRW6rVcPE36sM
20129,Morton County,KS,ChIJn-G_xbTDCIcRvYSEFzRKYVs
20131,Nemaha County,KS,ChIJ962nfCghvocRfPOBasIXwco
20133,Neosho County,KS,ChIJ3_pSLR9puIcRsSIoOPnjDJ0
20135,Ness County,KS,ChIJT1jAxjreoIcRtIGDPtF_yys
20137,Norton County,KS,ChIJn6bI2GZln4cRjNWMyD2X9gA
20139,Osage County,KS,ChIJQUpt9pQov4cRl88FO90N4Gs
20141,Osborne County,KS,ChIJo67LW_RqoocR8UBO9nwdwfg
20143,Ottawa County,KS,ChIJkejyjCYovYcRQgXIJmGKMEQ
20145,Pawnee County,KS,ChIJGYYAuLeupocRRvPEoiB5R4k
20147,Phillips County,KS,ChIJT1tPRrdan4cRtXWHN4sKe_M
20149,Pottawatomie County,KS,ChIJ-_SW8iOKvocRF3WKMmlOBkM
20151,Pratt County,KS,ChIJY_D6OuOypYcRwDBBVN9Lnqo
20153,Rawlins County,KS,ChIJZyC8fAYWdYcR-iZUIVPTmvg
20155,Reno County,KS,ChIJ8Z28CKeXpIcR7D3waqYIh-0
20157,Republic County,KS,ChIJC4_50fr7l4cRvzxyrcDjQFs
20159,Rice County,KS,ChIJZVCMa_Nho4cRlOnTzGhrxXI
20161,Riley County,KS,ChIJLWPDRO-3vYcR2I0x8SjEITk
20163,Rooks County,KS,ChIJWaCsXouZoYcRqnPZfqiwp3k
20165,Rush County,KS,ChIJL3o8F6FboYcRAFUQY6b7-Ns
20167,Russell County,KS,ChIJy-U6m2qzo4cRux1S6uff0VA
20169,Saline County,KS,ChIJT1BSz2DAvIcRVmQB_0faOrY
20171,Scott County,KS,ChIJXb_OmDZACocRzsQZCjItS0M
20173,Sedgwick County,KS,ChIJYdTfu-7fuocR5CnuybPf61c
20175,Seward County,KS,ChIJ31NZhiY8CIcRB7Ur_WiaEHM
20177,Shawnee County,KS,ChIJlwNz_ZwCv4cRwvBvqnt9K48
20179,Sheridan County,KS,ChIJ21aLmlUDoIcREV6GT6ixZG0
20181,Sherman County,KS,ChIJM1saDlK1dIcRU0ppstwQb7A
20183,Smith County,KS,ChIJ81cInriYmIcR2-RTem8drV0
20185,Stafford County,KS,ChIJ06C-ZL4WpIcRgpfwEtYT8O4
20187,Stanton County,KS,ChIJaf8-qwcjCYcRsA8tp9_9Bc0
20189,Stevens County,KS,ChIJ2Vup2-lYCIcRbpbGaQKg6uM
20191,Sumner County,KS,ChIJb2Nlw8q_uocRpAMP89jrDH8
20193,Thomas County,KS,ChIJ3TbfSsDGCocRASarpIKdVq8
20195,Trego County,KS,ChIJPerenrwGoYcRPe9IsIzl2Qs
20197,Wabaunsee County,KS,ChIJQ66yOAuQvocRhvbTFPIKGyw
20199,Wallace County,KS,ChIJn65TRJISC4cRhw-e-gU3PFQ
20201,Washington County,KS,ChIJRz6OWwiAvYcRkpxGOzSWGZ8
20203,Wichita County,KS,ChIJ5QyfSp9LCocRyMjSKm28unI
20205,Wilson County,KS,ChIJdRawkLK1uYcRNAMLRHzivY8
20207,Woodson County,KS,ChIJPW4aCygBuYcR_7ALhEWT9iw
20209,Wyandotte County,KS,ChIJtWTKqTSMwIcRfuGD2LoDgYk
21001,Adair County,KY,ChIJ40RQVA7eZ4gRrIHgjYfUvBM
21003,Allen County,KY,ChIJ_Wta7ch2ZogRK4KVcqKL1KE
21005,Anderson County,KY,ChIJXS9xuwnXaYgRQobZeo6-E30
21007,Ballard County,KY,ChIJWwTUbYvueYgR4DNlYWX35I8
21009,Barren County,KY,ChIJ8TEh6LkTZogRp8-NzH9crRk
21011,Bath County,KY,ChIJ__XykjDyQ4gRyancf3uGWSU
21013,Bell County,KY,ChIJka5I0dGiXIgRrT8ryCgcKC0
21015,Boone County,KY,ChIJNXQjdMHDQYgR6Hx1OhDzSdw
21017,Bourbon County,KY,ChIJWQvDhMfLQ4gRzxDgt2OFS08
21019,Boyd County,KY,ChIJJ_bRrvTZRYgRIoNAxQHOlEU
21021,Boyle County,KY,ChIJw9R675meQogR0Zldm-7Q4QA
21023,Bracken County,KY,ChIJtXMbB_FvQYgRDo2i66v4rGc
21025,Breathitt County,KY,ChIJTTVIL_-WRIgR5b0D021Z9-M
21027,Breckinridge County,KY,ChIJMcKh8L4tb4gRSxxC4xrs_XE
21029,Bullitt County,KY,ChIJn5PBuWIBaYgR9eeWaXNLr7o
21031,Butler County,KY,ChIJpxfhUXCFZYgRzbT79rPV3HQ
21033,Caldwell County,KY,ChIJR4Hv-v2YeogRaQa8SO0sa84
21035,Calloway County,KY,ChIJeXqfsKVTeogR0qm5IytcdvI
21037,Campbell County,KY,ChIJvTJkb5WkQYgR2Z8MxRfWzgU
21039,Carlisle County,KY,ChIJNSfEqgCReYgRgrDx9sUvF1E
21041,Carroll County,KY,ChIJ2X4E8o4baogRUtURhyymduE
21043,Carter County,KY,ChIJQyHopBQvRIgRgSInOmz7s9Y
21045,Casey County,KY,ChIJzZ293EWoQogRljli2Ne2shc
21047,Christian County,KY,ChIJ7ardAP00ZYgRJW3uFxm2tVc
21049,Clark County,KY,ChIJxQpvZFmuQ4gRPxWpU3kHqUo
21051,Clay County,KY,ChIJ9aW_dbxUQ4gRRWkknENPIVI
21053,Clinton County,KY,ChIJxevdjgm-Z4gRaJXTaAaXPbY
21055,Crittenden County,KY,ChIJre-NOCZ5cIgRz6Yy6IfdWNs
21057,Cumberland County,KY,ChIJkQyCmtW7Z4gRcIxSUYNo8PY
21059,Daviess County,KY,ChIJQ7r8y-O6b4gRGEJQSzgRL-A
21061,Edmonson County,KY,ChIJR47b7QX-ZYgRuJ_q4ma7Jh0
21063,Elliott County,KY,ChIJ940vhu8xRIgRi212Huki7_I
21065,Estill County,KY,ChIJHfynVNZyQ4gRf0d4V7Jg8Ys
21067,Fayette County,KY,ChIJJeuczClEQogRk9RIRApp7DA
21069,Fleming County,KY,ChIJsWKaGFj6Q4gR3oZdRXPh3Mk
21071,Floyd County,KY,ChIJg3oQoV0CRYgRT5pvfMJQ12E
21073,Franklin County,KY,ChIJF8RiuL8KQogRfc6uNXIKFZc
21075,Fulton County,KY,ChIJ3XuFydoKeYgRJff5johqTpE
21077,Gallatin County,KY,ChIJO_d69STjQYgRvdu2vO34G5Q
21079,Garrard County,KY,ChIJ1Y9kq6jtQogR0LSUAKu564Y
21081,Grant County,KY,ChIJAYhk1kDzQYgR7fwcFpjuJ5s
21083,Graves County,KY,ChIJDadAMAcveogRQzt0RPaNTQQ
21085,Grayson County,KY,ChIJ75QJSFNJb4gR4mL0fmE6des
21087,Green County,KY,ChIJs16ijB18aIgRnHzyI_B8IrU
21089,Greenup County,KY,ChIJJ6ZOdJ17RogRmx0XqqbNfs4
21091,Hancock County,KY,ChIJO-GtCDcEb4gR0HefHcZOAP8
21093,Hardin County,KY,ChIJI7l0GFqVaIgRhTGT6aEbAew
21095,Harlan County,KY,ChIJv-fwAcc4W4gRX2GkZvQ9C5U
21097,Harrison County,KY,ChIJNTLneYwrQogR_fzaGZdxUSA
21099,Hart County,KY,ChIJc8qEiCafaIgRVZKfb4kIrz0
21101,Henderson County,KY,ChIJ3SBkzwkhcIgRwigEybGQbwc
21103,Henry County,KY,ChIJLTMdeE_5aYgRjlPATv_GIcs
21105,Hickman County,KY,ChIJGaQr8zGceYgRzbqrtGWW6RI
21107,Hopkins County,KY,ChIJ2ePWuDcbcIgRS8RptoFLjGQ
21109,Jackson County,KY,ChIJJax439kXQ4gRPnhcU1_toMM
21111,Jefferson County,KY,ChIJCROGK48KaYgR_WSJcx2vTro
21113,Jessamine County,KY,ChIJP9R04DjtQogRpGDdYBasj2U
21115,Johnson County,KY,ChIJe5nBerauRYgR6O4RESZR49Y
21117,Kenton County,KY,ChIJ2Q9miBf0QYgRdF2IF6v8Nkc
21119,Knott County,KY,ChIJ3Y2b9WvfRIgRNNRsK3Hk_aA
21121,Knox County,KY,ChIJaQH6wdq-XIgRThiJqa3DL-w
21123,Larue County,KY,ChIJl1Fss4aLaIgRcd0TjbE6Zp0
21125,Laurel County,KY,ChIJJax439kXQ4gR-YTZwzx3EQk
21127,Lawrence County,KY,ChIJj8c4sum3RYgRmpoRHYFUZgo
21129,Lee County,KY,ChIJgT7XG5d8Q4gRGx3Kbcg9pu4
21131,Leslie County,KY,ChIJr8ymUutMW4gRMRzGcTGuSIM
21133,Letcher County,KY,ChIJq8H_S4zgRIgR8rxI29aM6Qc
21135,Lewis County,KY,ChIJYyxwvEkZRIgRi48x-3KpYvE
